3281,3712,4331,4099,9469,1912,8235,13622,18,13004,9843,445,9570,4730,213,5022,4988,1357,4673,4310,661,4125,3650,796,3831,710,347,714,1420,1459,203,229,44,45
3790,4273,5288,4858,11003,2077,9654,16087,19,14850,11398,479,10696,5568,235,5371,5698,1409,5188,4783,679,4644,3614,776,3964,778,359,761,1438,1476,201,204,42,46
3191,3763,4465,4179,10219,1972,8723,14758,22,13333,11020,416,10706,5586,197,5591,5854,1324,5362,4786,624,4724,3620,782,3996,754,390,707,1598,1747,223,209,44,39
3885,4302,4895,4651,10777,2208,9018,15322,19,14667,11693,466,10306,5588,193,5499,6015,1263,5212,4938,643,4566,3759,799,3941,845,450,772,1612,1591,223,234,39,55
3228,3752,4508,4109,10122,1920,8444,13767,23,13388,10352,428,9011,5283,240,4987,5200,1293,4884,4439,589,4183,3261,738,3497,715,362,710,1598,1634,223,226,50,40
4052,4697,5468,5490,11995,2440,10564,16992,32,16544,12017,469,10551,5689,208,5351,6078,1380,5272,5272,743,4811,3965,855,4082,816,428,833,1581,1714,233,258,43,44
3567,3983,4643,4232,10111,2019,8384,14036,19,13136,9823,400,8719,4688,188,4656,4922,1213,4481,4244,623,4131,3367,763,3683,601,399,618,1872,2016,260,306,47,50
3163,3819,4348,4197,9787,2117,8428,13862,15,14838,10415,441,9875,4994,186,5257,5392,1189,5139,4616,623,4360,3710,755,3834,752,482,767,1506,1715,208,209,39,44
4209,4931,5731,5464,12708,2451,10882,18144,11,17964,12945,526,12080,6526,245,6587,6951,1474,6409,5697,708,5432,4334,975,4588,829,499,839,1678,1833,245,275,43,55
3435,3832,4956,4806,11522,2073,9840,14951,18,14871,10680,487,9593,5427,221,5138,5541,1317,4823,4492,634,4313,3330,727,3597,717,380,657,1455,1608,218,217,40,37
3640,4218,5013,4885,11191,2242,9828,15286,14,14992,11986,437,11294,5964,202,6090,6177,1261,5785,5109,609,4703,4015,833,4289,815,488,763,1922,2057,279,280,54,56
2976,3453,4178,3858,9353,1931,7800,13340,17,12539,9325,404,8218,4876,160,4872,5023,1050,4701,3893,560,3656,3164,690,3280,599,372,580,1440,1501,208,217,38,41
4433,5002,5964,5506,13089,2336,11013,18163,20,17138,13124,521,12104,6737,245,6667,6990,1529,6339,5515,736,5135,4259,901,4445,877,424,877,1841,1888,263,259,46,45
4070,4620,5378,5232,12142,2385,10650,17225,35,16764,13531,516,12673,6746,217,6582,6758,1298,6285,5440,699,5383,4152,868,4530,898,487,790,1714,1864,253,273,47,52
3380,3724,4468,4029,9194,1806,7827,13310,25,12598,10712,421,9427,5137,181,5201,5241,1186,5032,4446,594,4330,3516,713,3575,663,358,605,1370,1431,187,190,36,30
3880,4407,5325,5121,12114,2269,10173,16778,18,16441,12828,476,11824,6599,230,6534,6952,1384,6327,5592,677,5253,4328,901,4262,793,453,793,1586,1706,210,216,41,34
3694,4222,4706,4574,10464,2208,9232,15150,17,15424,11529,454,10918,5841,201,6175,6276,1242,6100,5093,653,4763,3994,856,4146,817,485,783,1463,1583,177,202,41,34
3851,4529,5222,4974,11733,2181,9752,17071,41,16212,12860,525,11539,6298,204,6258,6535,1223,5826,4944,647,4618,3372,730,3696,834,424,745,1550,1604,216,217,50,45
3400,4040,4805,4781,10195,2043,8853,15467,20,14593,10924,435,9942,5590,200,5456,5888,1296,5512,4870,662,4641,3957,817,4073,780,366,697,1583,1646,229,260,42,40
3565,3991,4975,4766,10663,1967,8957,15746,24,15309,11602,487,10722,5677,198,5503,5924,1257,5255,4836,620,4524,3682,757,3937,793,403,754,1716,1829,229,248,43,42
3774,4504,5122,5048,10919,2205,10090,17305,33,16890,12407,542,11365,6342,221,6270,6515,1234,6005,5338,665,5287,3877,846,4332,754,456,726,1932,2236,270,301,52,44
3783,4180,4945,4871,11139,2203,9595,16452,28,15987,12197,515,11070,6165,196,6000,6351,1318,5815,5257,697,4956,3667,782,4074,870,451,738,1691,1901,265,288,53,44
4161,4896,5770,5515,12781,2436,10623,17746,29,17277,13118,598,12623,6705,238,6773,6857,1635,6533,5879,865,5667,4586,1003,4956,954,492,817,1900,2129,271,294,50,55
4063,4530,5529,5071,12147,2281,10226,17152,30,16942,12382,501,11380,6101,202,6151,6355,1332,5879,5329,694,5003,3942,845,4177,752,412,714,1822,1876,232,249,55,59
3590,4167,5044,4709,11976,2331,10333,18276,32,18018,12997,533,11757,6941,219,6819,7108,1397,6494,5566,730,5415,4433,886,4625,889,514,838,2012,2313,270,311,52,41
3758,4373,5351,5214,11181,2153,9525,15902,31,15866,11861,552,10808,6005,227,5893,6175,1377,5564,4987,709,4894,3599,838,4253,818,430,765,1821,1927,239,272,54,41
3479,3974,4595,4344,10193,2102,8687,14464,16,14253,10639,433,10298,5404,183,5802,5726,1272,5366,4591,620,4530,3506,717,3700,683,438,627,1448,1542,206,210,32,40
3639,4306,5212,4992,11653,2417,9945,16024,25,15658,11570,564,11012,5900,238,6077,6187,1261,5820,5256,657,4909,4502,879,4307,911,523,831,1761,1873,234,243,42,52
3569,4198,4793,4553,10849,2246,9365,15396,22,14829,11120,443,10421,5552,199,5646,5762,1263,5446,4756,624,4620,4158,820,4113,698,538,681,1638,1835,226,235,47,52
3134,3605,4034,3917,8845,1773,7811,12965,19,12741,9454,416,8780,4870,186,4939,5039,1126,4735,3927,535,3866,2983,647,3226,634,287,618,1318,1416,163,206,40,36
3237,3633,4161,3948,9056,1790,8042,13899,15,13220,9228,413,8431,4919,167,4932,5265,1064,4849,4346,565,4206,3367,696,3411,685,365,662,1260,1389,178,193,37,46
3302,3881,4864,4420,11046,2025,9117,14572,17,13871,10092,396,9167,5115,190,4987,5202,1139,4915,4341,541,3958,3068,714,3371,716,295,669,1455,1543,180,240,36,28
3758,4355,4784,4538,10738,2200,9155,15488,24,14168,11745,453,11419,5726,185,5506,5883,1068,5235,4838,584,4359,3781,709,3869,729,462,708,1633,1729,232,231,47,43
3220,3684,4558,4280,10211,2043,8673,13805,16,13660,10680,442,9532,5572,191,5396,5704,1258,5153,4345,583,4076,3259,699,3386,752,456,687,1269,1346,171,193,28,33
4018,4286,5674,5071,12322,2401,10071,17480,20,16668,12179,508,11290,6083,224,6371,6724,1489,6174,5034,728,5037,3995,871,4099,881,411,855,1889,1936,241,275,51,56
3240,3984,4513,4409,9655,1994,8667,14468,15,13904,10909,446,10591,5821,184,5938,6220,1271,5747,4857,609,4693,3609,783,3642,761,489,718,1487,1590,204,218,36,39
3508,3982,4525,4318,10140,2127,8857,14968,15,14640,11167,488,10191,5739,242,5660,6095,1368,5385,5030,643,4638,3464,743,3856,716,321,736,1501,1527,214,237,43,46
3081,3614,4212,3988,9764,1868,8427,13866,18,13347,10186,404,9553,5242,186,5221,5361,1204,4891,4252,531,4024,3267,751,3399,645,333,670,1338,1455,187,212,43,52
3492,3905,4652,4469,9734,1911,8656,13984,22,13630,10695,406,9671,5492,173,5427,5927,1272,5344,4956,649,4604,3594,786,3826,760,346,731,1604,1746,227,271,48,61
3112,3521,4435,4150,10327,2074,8983,14401,20,13725,10688,423,9624,5734,197,5524,6057,1146,5288,4668,587,4523,3535,767,3696,738,378,705,1503,1569,209,226,42,45
3410,3671,4846,4654,10350,1978,9093,15949,28,15441,10828,505,9882,5429,195,5453,5544,1135,5023,4560,576,4428,3623,720,3734,696,370,667,1378,1562,221,214,42,43
3598,4109,4903,4823,10562,2174,9146,15452,21,14764,10656,451,9954,5453,186,5438,5626,1197,5384,4737,640,4589,4059,797,4278,681,562,671,1650,1847,220,243,47,42
3352,3848,4428,4231,9902,2023,8426,14482,11,13963,10930,439,10125,5672,210,5774,5861,1328,5508,4732,627,4407,3639,821,3835,773,332,742,1415,1387,197,174,32,39
3619,4249,5010,4825,10610,2086,9182,13996,19,14258,11125,495,10459,5676,212,5719,6049,1203,5478,4998,574,4736,4109,851,4250,728,379,710,1530,1753,218,222,47,38
3304,3582,4743,4539,9919,2022,8795,14888,25,14810,10721,471,10116,5512,206,5464,5782,1165,5270,4429,583,4371,3151,733,3564,576,399,505,1489,1553,181,236,43,36
3615,3943,4317,4192,9391,1999,8004,12948,25,12440,10488,477,9781,5306,186,5077,5665,1205,5091,4618,603,4565,3547,743,3839,802,399,722,1643,1786,261,281,48,43
3146,3669,4660,4335,9959,1956,8517,13571,15,13682,10438,415,9945,5168,189,5282,5682,1232,5156,4605,650,4241,3226,701,3362,768,370,793,1256,1426,175,177,44,44
3052,3573,4024,3884,9201,2022,8181,13130,15,13744,9582,410,9737,5017,184,5364,5216,1275,5189,4250,650,4150,3345,730,3739,707,337,753,1256,1433,187,172,39,47
3367,3952,4679,4469,10263,1886,8792,14047,18,12974,10941,437,9857,5203,180,5151,5332,1090,4855,4462,570,4161,3486,680,3822,697,563,625,1776,2022,237,244,47,43
3766,4306,5082,4850,11029,2109,9152,16711,23,14764,11884,489,10482,6112,195,5823,6344,1351,5766,5237,682,5010,3742,828,3841,820,357,828,1628,1699,193,258,45,33
3941,4575,5295,4857,11327,2334,10077,16474,23,16355,11635,525,11056,6064,223,6111,6275,1444,5827,5139,738,5063,3813,904,4107,834,375,783,1596,1840,245,227,43,49
3296,3715,4436,4190,9279,1815,8183,12983,16,13088,9940,371,9195,5085,182,5192,5380,1102,5048,4414,524,4078,3286,639,3371,622,358,612,1405,1521,203,190,40,49
3024,3543,4022,3873,8896,1742,7759,12631,19,12018,10308,439,9525,4950,184,4825,5245,1152,4535,4449,604,4025,3313,719,3287,688,286,668,1255,1356,182,181,32,32
3068,3636,4375,4099,9761,1890,8288,14216,22,13772,10643,421,9883,5378,190,5365,5553,1210,5198,4466,577,4477,3031,691,3383,710,364,699,1422,1466,178,214,39,42
2737,3303,3829,3621,8352,1725,7174,12134,18,11787,8884,368,8588,4605,165,4545,4824,1029,4294,3848,575,3579,3096,643,3199,622,401,586,1370,1494,191,200,36,38
3522,3983,5237,4916,11376,2108,9726,15563,15,15448,11316,461,11029,5916,242,5975,6184,1459,5573,5011,678,4683,3858,881,4183,852,370,871,1587,1660,218,182,39,36
2997,3421,4106,3942,9288,1862,8133,13229,19,13251,9898,396,9227,4989,174,4882,5038,1096,4773,4091,528,4114,3136,668,3308,633,454,622,1334,1494,176,219,42,36
3574,4050,5031,4681,10711,2140,9353,14455,15,14313,10217,453,9494,5331,218,5312,5496,1269,5037,4533,655,4280,3708,852,3997,779,382,746,1596,1736,205,210,41,48
3210,3749,4584,4289,10129,1973,8615,14171,18,13941,11091,417,10234,5683,185,5844,5900,1275,5408,4682,650,4514,3528,797,3570,711,401,695,1381,1520,201,227,26,26
3065,3682,4144,3994,8882,1849,7947,12973,22,12038,9548,437,8225,4652,157,4464,4791,1161,4371,4044,587,3863,3025,648,3306,638,348,591,1665,1820,258,254,45,59
3273,3745,4536,4126,9371,2028,7925,14046,28,13576,10400,447,9354,4946,166,4915,5202,1046,4945,4298,549,4009,3708,691,3462,705,483,720,1637,1722,219,248,45,46
